Criteria ID,Name,Canonical Name,Parent ID,Country Code,Target Type,Status
9301297,453771,"453771,Madhya Pradesh,India",20464.0,IN,Postal Code,Active
9301298,521102,"521102,Andhra Pradesh,India",20453.0,IN,Postal Code,Active
9301299,201312,"201312,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301300,613101,"613101,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301301,732138,"732138,West Bengal,India",20472.0,IN,Postal Code,Active
9301302,383310,"383310,Gujarat,India",20457.0,IN,Postal Code,Active
9301303,401601,"401601,Maharashtra,India",20462.0,IN,Postal Code,Active
9301304,721152,"721152,West Bengal,India",20472.0,IN,Postal Code,Active
9301305,711308,"711308,West Bengal,India",20472.0,IN,Postal Code,Active
9301306,400096,"400096,Maharashtra,India",20462.0,IN,Postal Code,Active
9301307,411034,"411034,Maharashtra,India",20462.0,IN,Postal Code,Active
9301308,415011,"415011,Maharashtra,India",20462.0,IN,Postal Code,Active
9301309,412803,"412803,Maharashtra,India",20462.0,IN,Postal Code,Active
9301310,518464,"518464,Andhra Pradesh,India",20453.0,IN,Postal Code,Active
9301311,517123,"517123,Andhra Pradesh,India",20453.0,IN,Postal Code,Active
9301312,411029,"411029,Maharashtra,India",20462.0,IN,Postal Code,Active
9301313,226031,"226031,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301314,421603,"421603,Maharashtra,India",20462.0,IN,Postal Code,Active
9301315,805131,"805131,Bihar,India",20455.0,IN,Postal Code,Active
9301316,632113,"632113,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301317,756121,"756121,Odisha,India",20465.0,IN,Postal Code,Active
9301318,613105,"613105,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301319,144032,"144032,Punjab,India",20466.0,IN,Postal Code,Active
9301320,221101,"221101,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301321,391310,"391310,Gujarat,India",20457.0,IN,Postal Code,Active
9301322,326039,"326039,Rajasthan,India",20468.0,IN,Postal Code,Active
9301323,721458,"721458,West Bengal,India",20472.0,IN,Postal Code,Active
9301324,203155,"203155,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301325,474003,"474003,Madhya Pradesh,India",20464.0,IN,Postal Code,Active
9301326,401107,"401107,Maharashtra,India",20462.0,IN,Postal Code,Active
9301327,364295,"364295,Gujarat,India",20457.0,IN,Postal Code,Active
9301328,626149,"626149,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301329,474015,"474015,Madhya Pradesh,India",20464.0,IN,Postal Code,Active
9301330,440022,"440022,Maharashtra,India",20462.0,IN,Postal Code,Active
9301331,521149,"521149,Andhra Pradesh,India",20453.0,IN,Postal Code,Active
9301332,394405,"394405,Gujarat,India",20457.0,IN,Postal Code,Active
9301333,305202,"305202,Rajasthan,India",20468.0,IN,Postal Code,Active
9301334,474011,"474011,Madhya Pradesh,India",20464.0,IN,Postal Code,Active
9301335,800026,"800026,Bihar,India",20455.0,IN,Postal Code,Active
9301336,625214,"625214,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301337,625006,"625006,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301338,413203,"413203,Maharashtra,India",20462.0,IN,Postal Code,Active
9301339,422113,"422113,Maharashtra,India",20462.0,IN,Postal Code,Active
9301340,517125,"517125,Andhra Pradesh,India",20453.0,IN,Postal Code,Active
9301341,244221,"244221,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301342,625008,"625008,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301343,303801,"303801,Rajasthan,India",20468.0,IN,Postal Code,Active
9301344,502291,"502291,Telangana,India",9061642.0,IN,Postal Code,Active
9301345,524404,"524404,Andhra Pradesh,India",20453.0,IN,Postal Code,Active
9301346,451666,"451666,Madhya Pradesh,India",20464.0,IN,Postal Code,Active
9301347,250501,"250501,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301348,321201,"321201,Rajasthan,India",20468.0,IN,Postal Code,Active
9301349,626002,"626002,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301350,641655,"641655,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301351,610104,"610104,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301352,341030,"341030,Rajasthan,India",20468.0,IN,Postal Code,Active
9301353,121007,"121007,Haryana,India",20458.0,IN,Postal Code,Active
9301354,400701,"400701,Maharashtra,India",20462.0,IN,Postal Code,Active
9301355,521228,"521228,Andhra Pradesh,India",20453.0,IN,Postal Code,Active
9301356,141002,"141002,Punjab,India",20466.0,IN,Postal Code,Active
9301357,743234,"743234,West Bengal,India",20472.0,IN,Postal Code,Active
9301358,247554,"247554,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301359,518553,"518553,Andhra Pradesh,India",20453.0,IN,Postal Code,Active
9301360,412412,"412412,Maharashtra,India",20462.0,IN,Postal Code,Active
9301361,610206,"610206,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301362,144201,"144201,Punjab,India",20466.0,IN,Postal Code,Active
9301363,144012,"144012,Punjab,India",20466.0,IN,Postal Code,Active
9301364,626117,"626117,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301365,440018,"440018,Maharashtra,India",20462.0,IN,Postal Code,Active
9301366,755027,"755027,Odisha,India",20465.0,IN,Postal Code,Active
9301367,272175,"272175,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301368,603310,"603310,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301369,756034,"756034,Odisha,India",20465.0,IN,Postal Code,Active
9301370,602001,"602001,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301371,612301,"612301,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301372,445001,"445001,Maharashtra,India",20462.0,IN,Postal Code,Active
9301373,613102,"613102,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301374,229303,"229303,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301375,506330,"506330,Telangana,India",9061642.0,IN,Postal Code,Active
9301376,247340,"247340,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301377,518112,"518112,Andhra Pradesh,India",20453.0,IN,Postal Code,Active
9301378,121102,"121102,Haryana,India",20458.0,IN,Postal Code,Active
9301379,243122,"243122,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301380,509209,"509209,Telangana,India",9061642.0,IN,Postal Code,Active
9301381,203393,"203393,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301382,700151,"700151,West Bengal,India",20472.0,IN,Postal Code,Active
9301383,721633,"721633,West Bengal,India",20472.0,IN,Postal Code,Active
9301384,625017,"625017,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301385,474001,"474001,Madhya Pradesh,India",20464.0,IN,Postal Code,Active
9301386,711301,"711301,West Bengal,India",20472.0,IN,Postal Code,Active
9301387,364120,"364120,Gujarat,India",20457.0,IN,Postal Code,Active
9301388,721306,"721306,West Bengal,India",20472.0,IN,Postal Code,Active
9301389,283124,"283124,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301390,641601,"641601,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301391,327025,"327025,Rajasthan,India",20468.0,IN,Postal Code,Active
9301392,637013,"637013,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301393,142021,"142021,Punjab,India",20466.0,IN,Postal Code,Active
9301394,517299,"517299,Andhra Pradesh,India",20453.0,IN,Postal Code,Active
9301395,303003,"303003,Rajasthan,India",20468.0,IN,Postal Code,Active
9301396,524411,"524411,Andhra Pradesh,India",20453.0,IN,Postal Code,Active
9301397,632106,"632106,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301398,415522,"415522,Maharashtra,India",20462.0,IN,Postal Code,Active
9301399,506381,"506381,Telangana,India",9061642.0,IN,Postal Code,Active
9301400,226014,"226014,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301401,415004,"415004,Maharashtra,India",20462.0,IN,Postal Code,Active
9301402,804421,"804421,Bihar,India",20455.0,IN,Postal Code,Active
9301403,500041,"500041,Telangana,India",9061642.0,IN,Postal Code,Active
9301404,603101,"603101,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301405,492002,"492002,Chhattisgarh,India",21334.0,IN,Postal Code,Active
9301406,144044,"144044,Punjab,India",20466.0,IN,Postal Code,Active
9301407,444109,"444109,Maharashtra,India",20462.0,IN,Postal Code,Active
9301408,625019,"625019,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301409,614713,"614713,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301410,571601,"571601,Karnataka,India",20460.0,IN,Postal Code,Active
9301411,518390,"518390,Andhra Pradesh,India",20453.0,IN,Postal Code,Active
9301412,281203,"281203,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301413,743412,"743412,West Bengal,India",20472.0,IN,Postal Code,Active
9301414,326529,"326529,Rajasthan,India",20468.0,IN,Postal Code,Active
9301415,518563,"518563,Andhra Pradesh,India",20453.0,IN,Postal Code,Active
9301416,735215,"735215,West Bengal,India",20472.0,IN,Postal Code,Active
9301417,364720,"364720,Gujarat,India",20457.0,IN,Postal Code,Active
9301418,603110,"603110,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301419,506349,"506349,Telangana,India",9061642.0,IN,Postal Code,Active
9301420,638103,"638103,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301421,721653,"721653,West Bengal,India",20472.0,IN,Postal Code,Active
9301422,756125,"756125,Odisha,India",20465.0,IN,Postal Code,Active
9301423,394320,"394320,Gujarat,India",20457.0,IN,Postal Code,Active
9301424,570025,"570025,Karnataka,India",20460.0,IN,Postal Code,Active
9301425,389210,"389210,Gujarat,India",20457.0,IN,Postal Code,Active
9301426,251307,"251307,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301427,743251,"743251,West Bengal,India",20472.0,IN,Postal Code,Active
9301428,160030,"160030,Chandigarh,India",21342.0,IN,Postal Code,Active
9301429,721455,"721455,West Bengal,India",20472.0,IN,Postal Code,Active
9301430,613205,"613205,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301431,637212,"637212,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301432,441204,"441204,Maharashtra,India",20462.0,IN,Postal Code,Active
9301433,610109,"610109,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301434,506101,"506101,Telangana,India",9061642.0,IN,Postal Code,Active
9301435,734123,"734123,West Bengal,India",20472.0,IN,Postal Code,Active
9301436,482003,"482003,Madhya Pradesh,India",20464.0,IN,Postal Code,Active
9301437,207125,"207125,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301438,492010,"492010,Chhattisgarh,India",21334.0,IN,Postal Code,Active
9301439,401303,"401303,Maharashtra,India",20462.0,IN,Postal Code,Active
9301440,509202,"509202,Telangana,India",9061642.0,IN,Postal Code,Active
9301441,711304,"711304,West Bengal,India",20472.0,IN,Postal Code,Active
9301442,625701,"625701,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301443,635851,"635851,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301444,440002,"440002,Maharashtra,India",20462.0,IN,Postal Code,Active
9301445,382007,"382007,Gujarat,India",20457.0,IN,Postal Code,Active
9301446,755044,"755044,Odisha,India",20465.0,IN,Postal Code,Active
9301447,474004,"474004,Madhya Pradesh,India",20464.0,IN,Postal Code,Active
9301448,141414,"141414,Punjab,India",20466.0,IN,Postal Code,Active
9301449,734013,"734013,West Bengal,India",20472.0,IN,Postal Code,Active
9301450,424004,"424004,Maharashtra,India",20462.0,IN,Postal Code,Active
9301451,456771,"456771,Madhya Pradesh,India",20464.0,IN,Postal Code,Active
9301452,411019,"411019,Maharashtra,India",20462.0,IN,Postal Code,Active
9301453,208016,"208016,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301454,391430,"391430,Gujarat,India",20457.0,IN,Postal Code,Active
9301455,246732,"246732,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301456,614019,"614019,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301457,422012,"422012,Maharashtra,India",20462.0,IN,Postal Code,Active
9301458,394125,"394125,Gujarat,India",20457.0,IN,Postal Code,Active
9301459,601206,"601206,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301460,247122,"247122,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301461,517234,"517234,Andhra Pradesh,India",20453.0,IN,Postal Code,Active
9301462,506371,"506371,Telangana,India",9061642.0,IN,Postal Code,Active
9301463,424206,"424206,Maharashtra,India",20462.0,IN,Postal Code,Active
9301464,401105,"401105,Maharashtra,India",20462.0,IN,Postal Code,Active
9301465,391350,"391350,Gujarat,India",20457.0,IN,Postal Code,Active
9301466,521331,"521331,Andhra Pradesh,India",20453.0,IN,Postal Code,Active
9301467,641664,"641664,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301468,421501,"421501,Maharashtra,India",20462.0,IN,Postal Code,Active
9301469,506201,"506201,Telangana,India",9061642.0,IN,Postal Code,Active
9301470,506315,"506315,Telangana,India",9061642.0,IN,Postal Code,Active
9301471,821307,"821307,Bihar,India",20455.0,IN,Postal Code,Active
9301472,421102,"421102,Maharashtra,India",20462.0,IN,Postal Code,Active
9301473,521001,"521001,Andhra Pradesh,India",20453.0,IN,Postal Code,Active
9301474,521340,"521340,Andhra Pradesh,India",20453.0,IN,Postal Code,Active
9301475,445301,"445301,Maharashtra,India",20462.0,IN,Postal Code,Active
9301476,603104,"603104,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301477,455111,"455111,Madhya Pradesh,India",20464.0,IN,Postal Code,Active
9301478,342302,"342302,Rajasthan,India",20468.0,IN,Postal Code,Active
9301479,251301,"251301,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301480,202141,"202141,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301481,243303,"243303,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301482,560081,"560081,Karnataka,India",20460.0,IN,Postal Code,Active
9301483,425003,"425003,Maharashtra,India",20462.0,IN,Postal Code,Active
9301484,283111,"283111,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301485,425203,"425203,Maharashtra,India",20462.0,IN,Postal Code,Active
9301486,735102,"735102,West Bengal,India",20472.0,IN,Postal Code,Active
9301487,800002,"800002,Bihar,India",20455.0,IN,Postal Code,Active
9301488,614201,"614201,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301489,632103,"632103,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301490,281121,"281121,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301491,743442,"743442,West Bengal,India",20472.0,IN,Postal Code,Active
9301492,422215,"422215,Maharashtra,India",20462.0,IN,Postal Code,Active
9301493,341001,"341001,Rajasthan,India",20468.0,IN,Postal Code,Active
9301494,734003,"734003,West Bengal,India",20472.0,IN,Postal Code,Active
9301495,415513,"415513,Maharashtra,India",20462.0,IN,Postal Code,Active
9301496,522510,"522510,Andhra Pradesh,India",20453.0,IN,Postal Code,Active
9301497,415517,"415517,Maharashtra,India",20462.0,IN,Postal Code,Active
9301498,382006,"382006,Gujarat,India",20457.0,IN,Postal Code,Active
9301499,614301,"614301,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301500,735221,"735221,West Bengal,India",20472.0,IN,Postal Code,Active
9301501,755001,"755001,Odisha,India",20465.0,IN,Postal Code,Active
9301502,755015,"755015,Odisha,India",20465.0,IN,Postal Code,Active
9301503,518511,"518511,Andhra Pradesh,India",20453.0,IN,Postal Code,Active
9301504,743711,"743711,West Bengal,India",20472.0,IN,Postal Code,Active
9301505,756112,"756112,Odisha,India",20465.0,IN,Postal Code,Active
9301506,475110,"475110,Madhya Pradesh,India",20464.0,IN,Postal Code,Active
9301507,735219,"735219,West Bengal,India",20472.0,IN,Postal Code,Active
9301508,410402,"410402,Maharashtra,India",20462.0,IN,Postal Code,Active
9301509,521245,"521245,Andhra Pradesh,India",20453.0,IN,Postal Code,Active
9301510,637205,"637205,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301511,711310,"711310,West Bengal,India",20472.0,IN,Postal Code,Active
9301512,144103,"144103,Punjab,India",20466.0,IN,Postal Code,Active
9301513,421202,"421202,Maharashtra,India",20462.0,IN,Postal Code,Active
9301514,415509,"415509,Maharashtra,India",20462.0,IN,Postal Code,Active
9301515,141112,"141112,Punjab,India",20466.0,IN,Postal Code,Active
9301516,612703,"612703,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301517,755023,"755023,Odisha,India",20465.0,IN,Postal Code,Active
9301518,415111,"415111,Maharashtra,India",20462.0,IN,Postal Code,Active
9301519,732207,"732207,West Bengal,India",20472.0,IN,Postal Code,Active
9301520,522601,"522601,Andhra Pradesh,India",20453.0,IN,Postal Code,Active
9301521,734314,"734314,West Bengal,India",20472.0,IN,Postal Code,Active
9301522,209863,"209863,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301523,380058,"380058,Gujarat,India",20457.0,IN,Postal Code,Active
9301524,141401,"141401,Punjab,India",20466.0,IN,Postal Code,Active
9301525,144004,"144004,Punjab,India",20466.0,IN,Postal Code,Active
9301526,631151,"631151,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301527,326519,"326519,Rajasthan,India",20468.0,IN,Postal Code,Active
9301528,520004,"520004,Andhra Pradesh,India",20453.0,IN,Postal Code,Active
9301529,721645,"721645,West Bengal,India",20472.0,IN,Postal Code,Active
9301530,303804,"303804,Rajasthan,India",20468.0,IN,Postal Code,Active
9301531,482001,"482001,Madhya Pradesh,India",20464.0,IN,Postal Code,Active
9301532,424307,"424307,Maharashtra,India",20462.0,IN,Postal Code,Active
9301533,243403,"243403,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301534,517131,"517131,Andhra Pradesh,India",20453.0,IN,Postal Code,Active
9301535,804452,"804452,Bihar,India",20455.0,IN,Postal Code,Active
9301536,411033,"411033,Maharashtra,India",20462.0,IN,Postal Code,Active
9301537,613003,"613003,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301538,411046,"411046,Maharashtra,India",20462.0,IN,Postal Code,Active
9301539,202126,"202126,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301540,425301,"425301,Maharashtra,India",20462.0,IN,Postal Code,Active
9301541,800001,"800001,Bihar,India",20455.0,IN,Postal Code,Active
9301542,326513,"326513,Rajasthan,India",20468.0,IN,Postal Code,Active
9301543,522315,"522315,Andhra Pradesh,India",20453.0,IN,Postal Code,Active
9301544,721222,"721222,West Bengal,India",20472.0,IN,Postal Code,Active
9301545,626204,"626204,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301546,614204,"614204,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301547,571130,"571130,Karnataka,India",20460.0,IN,Postal Code,Active
9301548,400614,"400614,Maharashtra,India",20462.0,IN,Postal Code,Active
9301549,602002,"602002,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301550,631004,"631004,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301551,637209,"637209,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301552,413116,"413116,Maharashtra,India",20462.0,IN,Postal Code,Active
9301553,603305,"603305,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301554,425305,"425305,Maharashtra,India",20462.0,IN,Postal Code,Active
9301555,625021,"625021,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301556,243202,"243202,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301557,415510,"415510,Maharashtra,India",20462.0,IN,Postal Code,Active
9301558,110044,"110044,Delhi,India",20456.0,IN,Postal Code,Active
9301559,390014,"390014,Gujarat,India",20457.0,IN,Postal Code,Active
9301560,140602,"140602,Punjab,India",20466.0,IN,Postal Code,Active
9301561,755016,"755016,Odisha,India",20465.0,IN,Postal Code,Active
9301562,756138,"756138,Odisha,India",20465.0,IN,Postal Code,Active
9301563,500026,"500026,Telangana,India",9061642.0,IN,Postal Code,Active
9301564,632503,"632503,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301565,521139,"521139,Andhra Pradesh,India",20453.0,IN,Postal Code,Active
9301566,625016,"625016,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301567,517128,"517128,Andhra Pradesh,India",20453.0,IN,Postal Code,Active
9301568,509105,"509105,Telangana,India",9061642.0,IN,Postal Code,Active
9301569,732213,"732213,West Bengal,India",20472.0,IN,Postal Code,Active
9301570,440033,"440033,Maharashtra,India",20462.0,IN,Postal Code,Active
9301571,600102,"600102,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301572,635814,"635814,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301573,522237,"522237,Andhra Pradesh,India",20453.0,IN,Postal Code,Active
9301574,509321,"509321,Telangana,India",9061642.0,IN,Postal Code,Active
9301575,614804,"614804,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301576,244236,"244236,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301577,390016,"390016,Gujarat,India",20457.0,IN,Postal Code,Active
9301578,382705,"382705,Gujarat,India",20457.0,IN,Postal Code,Active
9301579,388330,"388330,Gujarat,India",20457.0,IN,Postal Code,Active
9301580,614708,"614708,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301581,425401,"425401,Maharashtra,India",20462.0,IN,Postal Code,Active
9301582,382729,"382729,Gujarat,India",20457.0,IN,Postal Code,Active
9301583,147005,"147005,Punjab,India",20466.0,IN,Postal Code,Active
9301584,736206,"736206,West Bengal,India",20472.0,IN,Postal Code,Active
9301585,517330,"517330,Andhra Pradesh,India",20453.0,IN,Postal Code,Active
9301586,281003,"281003,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301587,732144,"732144,India",2356.0,IN,Postal Code,Active
9301588,600101,"600101,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301589,524121,"524121,Andhra Pradesh,India",20453.0,IN,Postal Code,Active
9301590,562110,"562110,Karnataka,India",20460.0,IN,Postal Code,Active
9301591,421004,"421004,Maharashtra,India",20462.0,IN,Postal Code,Active
9301592,612504,"612504,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301593,382845,"382845,Gujarat,India",20457.0,IN,Postal Code,Active
9301594,201303,"201303,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301595,626137,"626137,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301596,388345,"388345,Gujarat,India",20457.0,IN,Postal Code,Active
9301597,524303,"524303,Andhra Pradesh,India",20453.0,IN,Postal Code,Active
9301598,600070,"600070,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301599,800017,"800017,Bihar,India",20455.0,IN,Postal Code,Active
9301600,202134,"202134,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301601,603103,"603103,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301602,325001,"325001,Rajasthan,India",20468.0,IN,Postal Code,Active
9301603,632002,"632002,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301604,283122,"283122,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301605,444302,"444302,Maharashtra,India",20462.0,IN,Postal Code,Active
9301606,425405,"425405,Maharashtra,India",20462.0,IN,Postal Code,Active
9301607,743287,"743287,West Bengal,India",20472.0,IN,Postal Code,Active
9301608,247342,"247342,India",2356.0,IN,Postal Code,Active
9301609,229306,"229306,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301610,281202,"281202,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301611,382210,"382210,Gujarat,India",20457.0,IN,Postal Code,Active
9301612,121103,"121103,Haryana,India",20458.0,IN,Postal Code,Active
9301613,247452,"247452,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301614,711201,"711201,West Bengal,India",20472.0,IN,Postal Code,Active
9301615,802126,"802126,Bihar,India",20455.0,IN,Postal Code,Active
9301616,521156,"521156,Andhra Pradesh,India",20453.0,IN,Postal Code,Active
9301617,364130,"364130,Gujarat,India",20457.0,IN,Postal Code,Active
9301618,506331,"506331,Telangana,India",9061642.0,IN,Postal Code,Active
9301619,445206,"445206,Maharashtra,India",20462.0,IN,Postal Code,Active
9301620,441109,"441109,Maharashtra,India",20462.0,IN,Postal Code,Active
9301621,425116,"425116,Maharashtra,India",20462.0,IN,Postal Code,Active
9301622,462027,"462027,Madhya Pradesh,India",20464.0,IN,Postal Code,Active
9301623,613601,"613601,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301624,441107,"441107,Maharashtra,India",20462.0,IN,Postal Code,Active
9301625,743426,"743426,West Bengal,India",20472.0,IN,Postal Code,Active
9301626,508246,"508246,Telangana,India",9061642.0,IN,Postal Code,Active
9301627,305009,"305009,Rajasthan,India",20468.0,IN,Postal Code,Active
9301628,736208,"736208,West Bengal,India",20472.0,IN,Postal Code,Active
9301629,612002,"612002,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301630,453441,"453441,Madhya Pradesh,India",20464.0,IN,Postal Code,Active
9301631,229404,"229404,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301632,422402,"422402,Maharashtra,India",20462.0,IN,Postal Code,Active
9301633,736121,"736121,West Bengal,India",20472.0,IN,Postal Code,Active
9301634,743286,"743286,West Bengal,India",20472.0,IN,Postal Code,Active
9301635,453220,"453220,Madhya Pradesh,India",20464.0,IN,Postal Code,Active
9301636,342015,"342015,Rajasthan,India",20468.0,IN,Postal Code,Active
9301637,721125,"721125,West Bengal,India",20472.0,IN,Postal Code,Active
9301638,221007,"221007,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301639,802226,"802226,Bihar,India",20455.0,IN,Postal Code,Active
9301640,303329,"303329,Rajasthan,India",20468.0,IN,Postal Code,Active
9301641,518124,"518124,Andhra Pradesh,India",20453.0,IN,Postal Code,Active
9301642,121012,"121012,Haryana,India",20458.0,IN,Postal Code,Active
9301643,506005,"506005,Telangana,India",9061642.0,IN,Postal Code,Active
9301644,342601,"342601,Rajasthan,India",20468.0,IN,Postal Code,Active
9301645,603111,"603111,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301646,603319,"603319,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301647,721145,"721145,West Bengal,India",20472.0,IN,Postal Code,Active
9301648,141412,"141412,Punjab,India",20466.0,IN,Postal Code,Active
9301649,635806,"635806,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301650,305025,"305025,Rajasthan,India",20468.0,IN,Postal Code,Active
9301651,521227,"521227,Andhra Pradesh,India",20453.0,IN,Postal Code,Active
9301652,251309,"251309,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301653,743429,"743429,West Bengal,India",20472.0,IN,Postal Code,Active
9301654,756131,"756131,Odisha,India",20465.0,IN,Postal Code,Active
9301655,243126,"243126,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301656,711203,"711203,West Bengal,India",20472.0,IN,Postal Code,Active
9301657,380063,"380063,Gujarat,India",20457.0,IN,Postal Code,Active
9301658,521165,"521165,Andhra Pradesh,India",20453.0,IN,Postal Code,Active
9301659,305005,"305005,Rajasthan,India",20468.0,IN,Postal Code,Active
9301660,743395,"743395,West Bengal,India",20472.0,IN,Postal Code,Active
9301661,732142,"732142,West Bengal,India",20472.0,IN,Postal Code,Active
9301662,506006,"506006,Telangana,India",9061642.0,IN,Postal Code,Active
9301663,600086,"600086,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9301664,524320,"524320,Andhra Pradesh,India",20453.0,IN,Postal Code,Active
9301665,251318,"251318,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301666,229307,"229307,Uttar Pradesh,India",20471.0,IN,Postal Code,Active
9301667,626125,"626125,Tamil Nadu,India",20469.0,IN,Postal Code,Active
